0.000000 0.000000 1.000000 
0.000000 0.076923 0.923077 
0.000000 0.153846 0.846154 
0.000000 0.230769 0.769231 
0.000000 0.307692 0.692308 
0.000000 0.384615 0.615385 
0.000000 0.461538 0.538462 
0.000000 0.538462 0.461538 
0.000000 0.615385 0.384615 
0.000000 0.692308 0.307692 
0.000000 0.769231 0.230769 
0.000000 0.846154 0.153846 
0.000000 0.923077 0.076923 
0.000000 1.000000 0.000000 
0.076923 0.000000 0.923077 
0.076923 0.076923 0.846154 
0.076923 0.153846 0.769231 
0.076923 0.230769 0.692308 
0.076923 0.307692 0.615385 
0.076923 0.384615 0.538462 
0.076923 0.461538 0.461538 
0.076923 0.538462 0.384615 
0.076923 0.615385 0.307692 
0.076923 0.692308 0.230769 
0.076923 0.769231 0.153846 
0.076923 0.846154 0.076923 
0.076923 0.923077 0.000000 
0.153846 0.000000 0.846154 
0.153846 0.076923 0.769231 
0.153846 0.153846 0.692308 
0.153846 0.230769 0.615385 
0.153846 0.307692 0.538462 
0.153846 0.384615 0.461538 
0.153846 0.461538 0.384615 
0.153846 0.538462 0.307692 
0.153846 0.615385 0.230769 
0.153846 0.692308 0.153846 
0.153846 0.769231 0.076923 
0.153846 0.846154 0.000000 
0.230769 0.000000 0.769231 
0.230769 0.076923 0.692308 
0.230769 0.153846 0.615385 
0.230769 0.230769 0.538462 
0.230769 0.307692 0.461538 
0.230769 0.384615 0.384615 
0.230769 0.461538 0.307692 
0.230769 0.538462 0.230769 
0.230769 0.615385 0.153846 
0.230769 0.692308 0.076923 
0.230769 0.769231 0.000000 
0.307692 0.000000 0.692308 
0.307692 0.076923 0.615385 
0.307692 0.153846 0.538462 
0.307692 0.230769 0.461538 
0.307692 0.307692 0.384615 
0.307692 0.384615 0.307692 
0.307692 0.461538 0.230769 
0.307692 0.538462 0.153846 
0.307692 0.615385 0.076923 
0.307692 0.692308 0.000000 
0.384615 0.000000 0.615385 
0.384615 0.076923 0.538462 
0.384615 0.153846 0.461538 
0.384615 0.230769 0.384615 
0.384615 0.307692 0.307692 
0.384615 0.384615 0.230769 
0.384615 0.461538 0.153846 
0.384615 0.538462 0.076923 
0.384615 0.615385 0.000000 
0.461538 0.000000 0.538462 
0.461538 0.076923 0.461538 
0.461538 0.153846 0.384615 
0.461538 0.230769 0.307692 
0.461538 0.307692 0.230769 
0.461538 0.384615 0.153846 
0.461538 0.461538 0.076923 
0.461538 0.538462 0.000000 
0.538462 0.000000 0.461538 
0.538462 0.076923 0.384615 
0.538462 0.153846 0.307692 
0.538462 0.230769 0.230769 
0.538462 0.307692 0.153846 
0.538462 0.384615 0.076923 
0.538462 0.461538 0.000000 
0.615385 0.000000 0.384615 
0.615385 0.076923 0.307692 
0.615385 0.153846 0.230769 
0.615385 0.230769 0.153846 
0.615385 0.307692 0.076923 
0.615385 0.384615 0.000000 
0.692308 0.000000 0.307692 
0.692308 0.076923 0.230769 
0.692308 0.153846 0.153846 
0.692308 0.230769 0.076923 
0.692308 0.307692 0.000000 
0.769231 0.000000 0.230769 
0.769231 0.076923 0.153846 
0.769231 0.153846 0.076923 
0.769231 0.230769 0.000000 
0.846154 0.000000 0.153846 
0.846154 0.076923 0.076923 
0.846154 0.153846 0.000000 
0.923077 0.000000 0.076923 
0.923077 0.076923 0.000000 
1.000000 0.000000 0.000000 
